time,shortwave_radiation,direct_radiation,diffuse_radiation,global_tilted_irradiance,direct_normal_irradiance,cloud_cover,temperature_2m,relative_humidity_2m,windspeed_10m
2023-05-18 13:00:00,842.0,654.0,188.0,842.0,678.0,95,38.2,32,5.1
2023-05-18 14:00:00,710.0,525.0,185.0,710.0,592.7,95,38.6,29,6.1
2023-05-18 15:00:00,596.0,419.0,177.0,596.0,558.2,44,37.8,31,7.2
2023-05-18 16:00:00,420.0,277.0,143.0,420.0,487.5,48,38.0,32,6.6
2023-05-18 17:00:00,198.0,100.0,98.0,198.0,285.0,100,34.8,42,16.4
2023-05-18 18:00:00,43.0,16.0,27.0,43.0,104.1,96,33.6,49,13.2
2023-05-18 19:00:00,0.0,0.0,0.0,0.0,0.0,90,31.7,61,16.2
2023-05-18 20:00:00,0.0,0.0,0.0,0.0,0.0,87,30.6,67,9.2
2023-05-18 21:00:00,0.0,0.0,0.0,0.0,0.0,90,29.9,73,6.9
2023-05-18 22:00:00,0.0,0.0,0.0,0.0,0.0,87,29.1,80,7.6
2023-05-18 23:00:00,0.0,0.0,0.0,0.0,0.0,64,28.5,84,6.7
2023-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,30,28.1,87,6.9
2023-05-19 01:00:00,0.0,0.0,0.0,0.0,0.0,16,27.9,88,6.8
2023-05-19 02:00:00,0.0,0.0,0.0,0.0,0.0,93,27.5,89,5.6
2023-05-19 03:00:00,0.0,0.0,0.0,0.0,0.0,94,27.3,89,5.7
2023-05-19 04:00:00,0.0,0.0,0.0,0.0,0.0,97,27.1,88,6.6
2023-05-19 05:00:00,0.0,0.0,0.0,0.0,0.0,88,27.1,89,3.8
2023-05-19 06:00:00,13.0,3.0,10.0,13.0,30.7,78,27.6,85,5.4
2023-05-19 07:00:00,152.0,83.0,69.0,152.0,342.5,49,29.1,77,5.1
2023-05-19 08:00:00,361.0,243.0,118.0,361.0,516.4,27,31.0,67,3.6
2023-05-19 09:00:00,554.0,404.0,150.0,554.0,602.3,15,32.8,59,2.3
2023-05-19 10:00:00,733.0,572.0,161.0,733.0,689.9,16,34.4,53,2.0
2023-05-19 11:00:00,846.0,662.0,184.0,846.0,708.1,100,35.9,47,0.4
2023-05-19 12:00:00,897.0,710.0,187.0,897.0,723.8,100,37.0,42,2.9
2023-05-19 13:00:00,895.0,705.0,190.0,895.0,731.3,100,37.8,38,6.5
2023-05-19 14:00:00,828.0,669.0,159.0,828.0,755.6,100,37.6,37,13.3
2023-05-19 15:00:00,567.0,386.0,181.0,567.0,514.4,98,34.5,48,13.5
2023-05-19 16:00:00,377.0,238.0,139.0,377.0,418.9,95,33.3,50,16.3
2023-05-19 17:00:00,152.0,68.0,84.0,152.0,193.6,64,32.5,52,11.7
2023-05-19 18:00:00,51.0,18.0,33.0,51.0,116.9,16,30.7,58,10.9
2023-05-19 19:00:00,0.0,0.0,0.0,0.0,0.0,12,30.3,60,7.4
2023-05-19 20:00:00,0.0,0.0,0.0,0.0,0.0,6,29.8,63,6.3
2023-05-19 21:00:00,0.0,0.0,0.0,0.0,0.0,3,29.3,63,5.5
2023-05-19 22:00:00,0.0,0.0,0.0,0.0,0.0,5,28.9,64,6.7
2023-05-19 23:00:00,0.0,0.0,0.0,0.0,0.0,4,28.5,66,5.8
2023-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,2,27.8,71,5.1
2023-05-20 01:00:00,0.0,0.0,0.0,0.0,0.0,2,27.7,71,1.5
2023-05-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0,27.5,72,0.8
2023-05-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0,26.5,78,3.6
2023-05-20 04:00:00,0.0,0.0,0.0,0.0,0.0,25,26.0,80,5.1
2023-05-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0,25.9,94,3.1
2023-05-20 06:00:00,13.0,3.0,10.0,13.0,30.7,0,26.8,90,4.0
2023-05-20 07:00:00,155.0,87.0,68.0,155.0,358.8,0,28.8,75,2.6
2023-05-20 08:00:00,375.0,268.0,107.0,375.0,569.6,0,30.8,63,2.1
2023-05-20 09:00:00,591.0,461.0,130.0,591.0,687.7,0,32.8,53,1.1
2023-05-20 10:00:00,769.0,624.0,145.0,769.0,753.1,7,34.8,46,1.6
2023-05-20 11:00:00,872.0,710.0,162.0,872.0,760.0,11,36.5,38,2.2
2023-05-20 12:00:00,905.0,736.0,169.0,905.0,750.8,37,37.7,32,4.7
2023-05-20 13:00:00,864.0,675.0,189.0,864.0,700.6,24,38.3,27,6.4
2023-05-20 14:00:00,742.0,569.0,173.0,742.0,643.0,45,38.2,27,3.9
2023-05-20 15:00:00,629.0,474.0,155.0,629.0,631.8,27,38.8,27,3.8
2023-05-20 16:00:00,396.0,272.0,124.0,396.0,478.6,69,35.8,40,18.2
2023-05-20 17:00:00,181.0,95.0,86.0,181.0,270.1,49,34.2,44,18.3
2023-05-20 18:00:00,51.0,22.0,29.0,51.0,142.6,33,33.0,54,17.1
2023-05-20 19:00:00,0.0,0.0,0.0,0.0,0.0,13,31.4,61,15.0
2023-05-20 20:00:00,0.0,0.0,0.0,0.0,0.0,1,30.5,65,10.9
2023-05-20 21:00:00,0.0,0.0,0.0,0.0,0.0,0,29.8,70,6.9
2023-05-20 22:00:00,0.0,0.0,0.0,0.0,0.0,1,29.0,78,6.4
2023-05-20 23:00:00,0.0,0.0,0.0,0.0,0.0,1,28.5,83,5.4
2023-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0,28.1,85,4.7
2023-05-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0,27.7,87,3.7
2023-05-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0,27.4,89,4.0
2023-05-21 03:00:00,0.0,0.0,0.0,0.0,0.0,0,27.0,91,1.9
2023-05-21 04:00:00,0.0,0.0,0.0,0.0,0.0,0,26.6,94,1.9
2023-05-21 05:00:00,0.0,0.0,0.0,0.0,0.0,0,26.9,93,2.3
2023-05-21 06:00:00,13.0,3.0,10.0,13.0,30.6,0,27.6,88,3.7
2023-05-21 07:00:00,153.0,83.0,70.0,153.0,342.2,0,29.5,72,5.4
2023-05-21 08:00:00,371.0,262.0,109.0,371.0,557.1,0,31.6,58,4.7
2023-05-21 09:00:00,588.0,457.0,131.0,588.0,682.1,1,33.6,49,3.3
2023-05-21 10:00:00,764.0,618.0,146.0,764.0,746.4,2,35.5,42,1.5
2023-05-21 11:00:00,866.0,704.0,162.0,866.0,754.1,10,37.0,38,4.0
2023-05-21 12:00:00,903.0,726.0,177.0,903.0,741.1,20,38.3,34,6.1
2023-05-21 13:00:00,815.0,626.0,189.0,815.0,650.1,23,38.4,33,9.0
2023-05-21 14:00:00,796.0,624.0,172.0,796.0,705.4,26,39.2,30,11.8
2023-05-21 15:00:00,557.0,377.0,180.0,557.0,502.6,42,35.8,40,20.3
2023-05-21 16:00:00,340.0,195.0,145.0,340.0,343.0,66,34.8,47,19.5
2023-05-21 17:00:00,200.0,113.0,87.0,200.0,320.9,57,34.3,48,16.9
2023-05-21 18:00:00,53.0,22.0,31.0,53.0,142.3,19,32.2,56,17.7
2023-05-21 19:00:00,0.0,0.0,0.0,0.0,0.0,4,30.5,65,15.0
2023-05-21 20:00:00,0.0,0.0,0.0,0.0,0.0,1,29.4,74,11.8
2023-05-21 21:00:00,0.0,0.0,0.0,0.0,0.0,6,28.6,79,7.6
2023-05-21 22:00:00,0.0,0.0,0.0,0.0,0.0,32,28.1,75,11.0
2023-05-21 23:00:00,0.0,0.0,0.0,0.0,0.0,47,27.9,76,6.6
2023-05-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0,27.5,77,6.7
2023-05-22 01:00:00,0.0,0.0,0.0,0.0,0.0,0,27.2,79,6.5
2023-05-22 02:00:00,0.0,0.0,0.0,0.0,0.0,0,26.8,82,5.7
2023-05-22 03:00:00,0.0,0.0,0.0,0.0,0.0,0,26.4,85,5.4
2023-05-22 04:00:00,0.0,0.0,0.0,0.0,0.0,0,26.0,90,6.8
2023-05-22 05:00:00,0.0,0.0,0.0,0.0,0.0,0,26.1,90,2.7
2023-05-22 06:00:00,13.0,3.0,10.0,13.0,30.6,82,26.8,87,3.2
2023-05-22 07:00:00,154.0,86.0,68.0,154.0,354.5,79,28.5,78,3.4
2023-05-22 08:00:00,372.0,264.0,108.0,372.0,561.6,13,30.6,67,3.3
2023-05-22 09:00:00,584.0,448.0,136.0,584.0,669.1,7,32.8,55,3.6
2023-05-22 10:00:00,757.0,604.0,153.0,757.0,730.0,7,34.8,46,4.1
2023-05-22 11:00:00,853.0,684.0,169.0,853.0,733.1,10,36.4,38,5.2
2023-05-22 12:00:00,887.0,704.0,183.0,887.0,719.1,6,38.0,33,7.6
2023-05-22 13:00:00,894.0,721.0,173.0,894.0,749.2,8,38.8,31,8.3
2023-05-22 14:00:00,809.0,646.0,163.0,809.0,730.6,64,37.5,33,16.8
2023-05-22 15:00:00,483.0,303.0,180.0,483.0,404.0,23,36.4,37,12.8
2023-05-22 16:00:00,369.0,232.0,137.0,369.0,408.0,73,33.8,45,17.2
2023-05-22 17:00:00,166.0,80.0,86.0,166.0,226.9,29,32.5,53,14.5
2023-05-22 18:00:00,52.0,20.0,32.0,52.0,129.1,43,31.5,57,13.7
2023-05-22 19:00:00,0.0,0.0,0.0,0.0,0.0,41,30.0,65,5.2
2023-05-22 20:00:00,0.0,0.0,0.0,0.0,0.0,46,28.0,78,5.8
2023-05-22 21:00:00,0.0,0.0,0.0,0.0,0.0,19,27.6,80,3.4
2023-05-22 22:00:00,0.0,0.0,0.0,0.0,0.0,7,27.5,82,4.8
2023-05-22 23:00:00,0.0,0.0,0.0,0.0,0.0,2,27.2,85,3.4
2023-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,1,26.9,86,3.0
2023-05-23 01:00:00,0.0,0.0,0.0,0.0,0.0,1,26.4,89,2.9
2023-05-23 02:00:00,0.0,0.0,0.0,0.0,0.0,0,26.0,90,3.3
2023-05-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0,25.5,91,3.4
2023-05-23 04:00:00,0.0,0.0,0.0,0.0,0.0,0,25.2,93,3.6
2023-05-23 05:00:00,0.0,0.0,0.0,0.0,0.0,0,25.7,90,5.9
2023-05-23 06:00:00,13.0,3.0,10.0,13.0,30.6,0,26.2,87,5.0
2023-05-23 07:00:00,155.0,87.0,68.0,155.0,358.6,0,27.9,78,4.6
2023-05-23 08:00:00,374.0,268.0,106.0,374.0,570.4,0,30.1,66,3.9
2023-05-23 09:00:00,589.0,459.0,130.0,589.0,686.0,18,32.3,56,2.7
2023-05-23 10:00:00,768.0,624.0,144.0,768.0,754.7,3,34.4,46,1.8
2023-05-23 11:00:00,883.0,728.0,155.0,883.0,780.9,1,36.2,38,2.3
2023-05-23 12:00:00,933.0,775.0,158.0,933.0,792.2,2,37.8,32,2.5
2023-05-23 13:00:00,890.0,718.0,172.0,890.0,746.5,9,38.8,27,1.8
2023-05-23 14:00:00,780.0,614.0,166.0,780.0,694.7,6,39.2,25,3.8
2023-05-23 15:00:00,650.0,509.0,141.0,650.0,678.8,16,40.0,24,6.3
2023-05-23 16:00:00,409.0,283.0,126.0,409.0,497.6,70,35.0,44,23.0
2023-05-23 17:00:00,203.0,113.0,90.0,203.0,320.0,21,33.5,46,22.0
2023-05-23 18:00:00,58.0,25.0,33.0,58.0,161.0,8,32.3,53,20.9
2023-05-23 19:00:00,0.0,0.0,0.0,0.0,0.0,3,31.3,57,15.9
2023-05-23 20:00:00,0.0,0.0,0.0,0.0,0.0,3,29.9,63,13.0
2023-05-23 21:00:00,0.0,0.0,0.0,0.0,0.0,4,29.3,70,9.1
2023-05-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0,28.9,74,7.1
2023-05-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0,28.4,78,8.4
2023-05-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0,28.0,79,8.0
2023-05-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0,27.9,78,7.2
2023-05-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0,27.6,78,6.2
2023-05-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0,27.2,78,4.5
2023-05-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0,26.8,78,3.1
2023-05-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0,27.0,79,3.8
2023-05-24 06:00:00,13.0,3.0,10.0,13.0,30.6,0,27.6,75,3.6
2023-05-24 07:00:00,154.0,86.0,68.0,154.0,354.5,0,29.3,66,2.5
2023-05-24 08:00:00,371.0,265.0,106.0,371.0,564.4,0,31.2,59,1.5
2023-05-24 09:00:00,585.0,456.0,129.0,585.0,682.1,19,33.4,50,2.2
2023-05-24 10:00:00,762.0,619.0,143.0,762.0,749.2,17,35.4,43,3.4
2023-05-24 11:00:00,855.0,692.0,163.0,855.0,742.8,16,37.0,37,3.8
2023-05-24 12:00:00,909.0,738.0,171.0,909.0,754.8,5,38.3,33,4.2
2023-05-24 13:00:00,881.0,710.0,171.0,881.0,738.6,12,39.7,29,3.1
2023-05-24 14:00:00,782.0,623.0,159.0,782.0,705.1,37,39.5,27,3.6
2023-05-24 15:00:00,597.0,451.0,146.0,597.0,601.5,43,39.3,26,12.8
2023-05-24 16:00:00,377.0,238.0,139.0,377.0,418.3,48,35.6,38,18.5
2023-05-24 17:00:00,167.0,72.0,95.0,167.0,203.6,81,34.5,47,18.6
2023-05-24 18:00:00,45.0,18.0,27.0,45.0,115.7,36,32.3,57,17.0
2023-05-24 19:00:00,0.0,0.0,0.0,0.0,0.0,36,31.9,59,11.9
2023-05-24 20:00:00,0.0,0.0,0.0,0.0,0.0,33,30.3,67,9.8
2023-05-24 21:00:00,0.0,0.0,0.0,0.0,0.0,29,29.6,70,6.1
2023-05-24 22:00:00,0.0,0.0,0.0,0.0,0.0,17,29.4,72,4.2
2023-05-24 23:00:00,0.0,0.0,0.0,0.0,0.0,8,29.1,73,2.2
2023-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0,28.8,75,2.8
2023-05-25 01:00:00,0.0,0.0,0.0,0.0,0.0,0,28.3,77,4.5
2023-05-25 02:00:00,0.0,0.0,0.0,0.0,0.0,1,28.0,72,4.2
2023-05-25 03:00:00,0.0,0.0,0.0,0.0,0.0,0,27.5,70,4.6
2023-05-25 04:00:00,0.0,0.0,0.0,0.0,0.0,0,27.4,70,5.4
2023-05-25 05:00:00,0.0,0.0,0.0,0.0,0.0,0,27.5,76,3.7
2023-05-25 06:00:00,13.0,3.0,10.0,13.0,30.6,0,28.4,70,2.7
2023-05-25 07:00:00,153.0,86.0,67.0,153.0,354.7,0,30.0,63,2.2
2023-05-25 08:00:00,369.0,262.0,107.0,369.0,558.4,0,32.1,55,0.4
2023-05-25 09:00:00,581.0,452.0,129.0,581.0,676.6,15,34.2,48,2.9
2023-05-25 10:00:00,757.0,612.0,145.0,757.0,741.3,2,36.2,40,3.7
2023-05-25 11:00:00,868.0,711.0,157.0,868.0,763.7,17,38.0,35,3.9
2023-05-25 12:00:00,892.0,716.0,176.0,892.0,732.8,19,39.2,32,3.9
2023-05-25 13:00:00,836.0,654.0,182.0,836.0,680.7,31,39.3,30,5.6
2023-05-25 14:00:00,723.0,519.0,204.0,723.0,587.6,68,36.8,36,18.1
2023-05-25 15:00:00,482.0,279.0,203.0,482.0,372.2,40,35.4,40,8.2
2023-05-25 16:00:00,350.0,198.0,152.0,350.0,347.8,75,34.2,43,6.1
2023-05-25 17:00:00,201.0,100.0,101.0,201.0,282.3,82,33.8,44,7.7
2023-05-25 18:00:00,55.0,21.0,34.0,55.0,134.7,54,33.2,44,5.3
2023-05-25 19:00:00,0.0,0.0,0.0,0.0,0.0,28,32.3,46,6.3
2023-05-25 20:00:00,0.0,0.0,0.0,0.0,0.0,22,31.6,49,5.5
2023-05-25 21:00:00,0.0,0.0,0.0,0.0,0.0,22,31.2,52,8.6
2023-05-25 22:00:00,0.0,0.0,0.0,0.0,0.0,22,30.8,53,8.5
2023-05-25 23:00:00,0.0,0.0,0.0,0.0,0.0,19,30.0,58,8.4
2023-05-26 00:00:00,0.0,0.0,0.0,0.0,0.0,13,29.4,61,7.6
2023-05-26 01:00:00,0.0,0.0,0.0,0.0,0.0,6,28.9,63,8.8
2023-05-26 02:00:00,0.0,0.0,0.0,0.0,0.0,0,28.4,66,9.1
2023-05-26 03:00:00,0.0,0.0,0.0,0.0,0.0,0,28.0,67,9.1
2023-05-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0,27.7,68,8.9
2023-05-26 05:00:00,0.0,0.0,0.0,0.0,0.0,0,27.5,71,8.4
2023-05-26 06:00:00,13.0,3.0,10.0,13.0,30.6,0,28.1,69,8.4
2023-05-26 07:00:00,153.0,86.0,67.0,153.0,354.9,0,30.2,60,10.2
2023-05-26 08:00:00,369.0,263.0,106.0,369.0,561.0,0,32.5,52,11.1
2023-05-26 09:00:00,582.0,453.0,129.0,582.0,678.7,0,34.9,42,10.6
2023-05-26 10:00:00,759.0,614.0,145.0,759.0,744.3,1,36.8,35,8.4
2023-05-26 11:00:00,876.0,723.0,153.0,876.0,777.2,17,38.3,31,6.3
2023-05-26 12:00:00,817.0,613.0,204.0,817.0,627.8,22,39.0,29,5.1
2023-05-26 13:00:00,807.0,614.0,193.0,807.0,639.4,27,39.6,27,8.1
2023-05-26 14:00:00,726.0,536.0,190.0,726.0,607.0,59,39.3,27,8.1
2023-05-26 15:00:00,384.0,172.0,212.0,384.0,229.4,94,31.2,56,25.5
2023-05-26 16:00:00,179.0,38.0,141.0,179.0,66.7,93,30.6,59,8.2
2023-05-26 17:00:00,189.0,74.0,115.0,189.0,208.6,100,32.8,49,9.7
2023-05-26 18:00:00,47.0,9.0,38.0,47.0,57.6,98,32.3,50,2.5
2023-05-26 19:00:00,0.0,0.0,0.0,0.0,0.0,91,31.0,55,11.5
2023-05-26 20:00:00,0.0,0.0,0.0,0.0,0.0,45,30.1,61,7.7
2023-05-26 21:00:00,0.0,0.0,0.0,0.0,0.0,36,29.8,62,3.9
2023-05-26 22:00:00,0.0,0.0,0.0,0.0,0.0,10,29.3,62,8.1
2023-05-26 23:00:00,0.0,0.0,0.0,0.0,0.0,8,29.0,61,7.0
2023-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0,28.7,61,8.3
2023-05-27 01:00:00,0.0,0.0,0.0,0.0,0.0,2,28.2,63,8.8
2023-05-27 02:00:00,0.0,0.0,0.0,0.0,0.0,0,27.8,65,8.2
2023-05-27 03:00:00,0.0,0.0,0.0,0.0,0.0,1,27.5,66,8.1
2023-05-27 04:00:00,0.0,0.0,0.0,0.0,0.0,2,27.2,67,7.8
2023-05-27 05:00:00,0.0,0.0,0.0,0.0,0.0,4,27.1,69,9.2
2023-05-27 06:00:00,13.0,3.0,10.0,13.0,30.6,5,27.5,67,8.4
2023-05-27 07:00:00,152.0,84.0,68.0,152.0,346.9,3,29.8,58,7.2
2023-05-27 08:00:00,365.0,258.0,107.0,365.0,550.8,11,32.1,50,6.5
2023-05-27 09:00:00,579.0,449.0,130.0,579.0,673.3,19,34.2,44,7.2
2023-05-27 10:00:00,756.0,610.0,146.0,756.0,740.1,40,36.0,38,6.0
2023-05-27 11:00:00,876.0,721.0,155.0,876.0,775.6,39,37.5,34,4.3
2023-05-27 12:00:00,903.0,737.0,166.0,903.0,755.2,35,38.8,32,3.1
2023-05-27 13:00:00,805.0,623.0,182.0,805.0,649.1,42,39.1,30,3.8
2023-05-27 14:00:00,735.0,559.0,176.0,735.0,633.3,30,39.2,30,5.9
2023-05-27 15:00:00,557.0,390.0,167.0,557.0,520.2,83,38.8,30,7.2
2023-05-27 16:00:00,324.0,199.0,125.0,324.0,349.3,100,30.7,62,18.2
2023-05-27 17:00:00,102.0,19.0,83.0,102.0,53.5,99,31.7,53,20.0
2023-05-27 18:00:00,48.0,17.0,31.0,48.0,108.5,99,30.5,57,6.9
2023-05-27 19:00:00,0.0,0.0,0.0,0.0,0.0,99,30.8,59,5.6
2023-05-27 20:00:00,0.0,0.0,0.0,0.0,0.0,97,30.9,58,2.8
2023-05-27 21:00:00,0.0,0.0,0.0,0.0,0.0,100,30.8,58,4.7
2023-05-27 22:00:00,0.0,0.0,0.0,0.0,0.0,100,30.5,59,3.8
2023-05-27 23:00:00,0.0,0.0,0.0,0.0,0.0,100,29.9,61,4.4
2023-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,96,29.5,63,5.4
2023-05-28 01:00:00,0.0,0.0,0.0,0.0,0.0,98,28.9,66,5.2
2023-05-28 02:00:00,0.0,0.0,0.0,0.0,0.0,98,28.4,68,7.6
2023-05-28 03:00:00,0.0,0.0,0.0,0.0,0.0,98,27.9,70,6.4
2023-05-28 04:00:00,0.0,0.0,0.0,0.0,0.0,100,27.4,72,7.8
2023-05-28 05:00:00,0.0,0.0,0.0,0.0,0.0,98,27.5,73,7.1
2023-05-28 06:00:00,13.0,2.0,11.0,13.0,20.4,100,28.0,71,7.9
2023-05-28 07:00:00,136.0,52.0,84.0,136.0,215.0,100,30.0,61,6.8
2023-05-28 08:00:00,290.0,129.0,161.0,290.0,275.7,100,32.1,52,6.6
2023-05-28 09:00:00,458.0,211.0,247.0,458.0,316.7,100,34.0,46,4.8
2023-05-28 10:00:00,665.0,393.0,272.0,665.0,477.2,95,36.0,38,4.3
2023-05-28 11:00:00,853.0,650.0,203.0,853.0,699.8,80,37.5,34,4.7
2023-05-28 12:00:00,912.0,753.0,159.0,912.0,772.1,36,38.9,31,4.3
2023-05-28 13:00:00,880.0,697.0,183.0,880.0,726.5,51,39.8,29,4.2
2023-05-28 14:00:00,798.0,626.0,172.0,798.0,709.4,53,40.5,27,1.5
2023-05-28 15:00:00,635.0,491.0,144.0,635.0,655.0,62,37.1,36,9.8
2023-05-28 16:00:00,227.0,95.0,132.0,227.0,166.6,100,33.0,48,13.6
2023-05-28 17:00:00,152.0,50.0,102.0,152.0,140.5,100,31.3,55,2.3
2023-05-28 18:00:00,45.0,9.0,36.0,45.0,57.3,100,31.3,55,0.8
2023-05-28 19:00:00,0.0,0.0,0.0,0.0,0.0,100,31.0,57,2.4
2023-05-28 20:00:00,0.0,0.0,0.0,0.0,0.0,100,30.7,59,0.8
2023-05-28 21:00:00,0.0,0.0,0.0,0.0,0.0,27,30.3,61,2.9
2023-05-28 22:00:00,0.0,0.0,0.0,0.0,0.0,95,29.6,64,3.3
2023-05-28 23:00:00,0.0,0.0,0.0,0.0,0.0,20,29.5,64,4.7
2023-05-29 00:00:00,0.0,0.0,0.0,0.0,0.0,4,29.0,67,4.7
2023-05-29 01:00:00,0.0,0.0,0.0,0.0,0.0,2,28.6,69,4.7
2023-05-29 02:00:00,0.0,0.0,0.0,0.0,0.0,23,28.2,71,6.8
2023-05-29 03:00:00,0.0,0.0,0.0,0.0,0.0,12,27.8,71,6.9
2023-05-29 04:00:00,0.0,0.0,0.0,0.0,0.0,3,27.5,73,6.4
2023-05-29 05:00:00,0.0,0.0,0.0,0.0,0.0,1,27.0,77,5.0
2023-05-29 06:00:00,13.0,3.0,10.0,13.0,30.6,95,28.0,73,4.0
2023-05-29 07:00:00,153.0,85.0,68.0,153.0,351.7,96,30.3,63,3.9
2023-05-29 08:00:00,368.0,264.0,104.0,368.0,564.8,85,32.6,53,4.3
2023-05-29 09:00:00,580.0,452.0,128.0,580.0,679.0,99,34.5,47,5.0
2023-05-29 10:00:00,753.0,608.0,145.0,753.0,738.9,89,36.2,41,4.1
2023-05-29 11:00:00,845.0,672.0,173.0,845.0,724.0,93,37.8,36,4.6
2023-05-29 12:00:00,872.0,708.0,164.0,872.0,726.4,100,38.8,32,6.1
2023-05-29 13:00:00,815.0,649.0,166.0,815.0,676.8,90,39.2,30,4.7
2023-05-29 14:00:00,767.0,615.0,152.0,767.0,697.1,98,39.8,28,5.6
2023-05-29 15:00:00,640.0,462.0,178.0,640.0,616.2,99,39.6,28,4.7
2023-05-29 16:00:00,384.0,227.0,157.0,384.0,397.9,98,30.5,64,19.8
2023-05-29 17:00:00,74.0,11.0,63.0,74.0,30.8,100,32.0,53,7.1
2023-05-29 18:00:00,42.0,11.0,31.0,42.0,69.9,98,31.3,58,7.4
2023-05-29 19:00:00,0.0,0.0,0.0,0.0,0.0,97,30.8,62,6.3
2023-05-29 20:00:00,0.0,0.0,0.0,0.0,0.0,99,30.4,65,5.2
2023-05-29 21:00:00,0.0,0.0,0.0,0.0,0.0,100,30.1,66,2.6
2023-05-29 22:00:00,0.0,0.0,0.0,0.0,0.0,99,29.5,68,2.6
2023-05-29 23:00:00,0.0,0.0,0.0,0.0,0.0,100,29.0,70,1.5
2023-05-30 00:00:00,0.0,0.0,0.0,0.0,0.0,97,28.8,72,6.6
2023-05-30 01:00:00,0.0,0.0,0.0,0.0,0.0,96,28.3,76,5.8
2023-05-30 02:00:00,0.0,0.0,0.0,0.0,0.0,97,27.6,82,2.9
2023-05-30 03:00:00,0.0,0.0,0.0,0.0,0.0,98,27.0,87,3.3
2023-05-30 04:00:00,0.0,0.0,0.0,0.0,0.0,99,26.8,90,2.3
2023-05-30 05:00:00,0.0,0.0,0.0,0.0,0.0,75,27.0,95,4.2
2023-05-30 06:00:00,10.0,1.0,9.0,10.0,10.2,98,27.5,91,2.8
2023-05-30 07:00:00,142.0,68.0,74.0,142.0,281.7,75,28.8,82,2.1
2023-05-30 08:00:00,360.0,246.0,114.0,360.0,526.8,85,30.9,68,1.5
2023-05-30 09:00:00,577.0,444.0,133.0,577.0,667.6,96,33.1,56,2.6
2023-05-30 10:00:00,737.0,583.0,154.0,737.0,709.1,100,35.1,46,3.1
2023-05-30 11:00:00,850.0,684.0,166.0,850.0,737.4,100,36.8,37,2.9
2023-05-30 12:00:00,914.0,721.0,193.0,914.0,740.2,100,38.3,31,2.2
2023-05-30 13:00:00,908.0,755.0,153.0,908.0,787.7,100,39.3,28,1.0
2023-05-30 14:00:00,832.0,686.0,146.0,832.0,777.8,100,40.0,27,1.5
2023-05-30 15:00:00,612.0,467.0,145.0,612.0,622.9,100,39.7,25,4.8
2023-05-30 16:00:00,432.0,299.0,133.0,432.0,523.9,70,38.6,27,10.6
2023-05-30 17:00:00,182.0,96.0,86.0,182.0,268.7,92,33.8,46,13.6
2023-05-30 18:00:00,44.0,17.0,27.0,44.0,107.7,98,32.6,54,15.9
2023-05-30 19:00:00,0.0,0.0,0.0,0.0,0.0,99,32.0,58,7.5
2023-05-30 20:00:00,0.0,0.0,0.0,0.0,0.0,100,31.0,61,6.0
2023-05-30 21:00:00,0.0,0.0,0.0,0.0,0.0,99,30.6,61,6.1
2023-05-30 22:00:00,0.0,0.0,0.0,0.0,0.0,99,30.4,61,2.2
2023-05-30 23:00:00,0.0,0.0,0.0,0.0,0.0,100,29.8,64,2.6
2023-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,99,29.3,68,6.2
2023-05-31 01:00:00,0.0,0.0,0.0,0.0,0.0,100,28.5,75,13.1
2023-05-31 02:00:00,0.0,0.0,0.0,0.0,0.0,100,28.0,70,9.5
2023-05-31 03:00:00,0.0,0.0,0.0,0.0,0.0,100,27.5,71,5.4
2023-05-31 04:00:00,0.0,0.0,0.0,0.0,0.0,99,27.1,73,3.8
2023-05-31 05:00:00,0.0,0.0,0.0,0.0,0.0,99,25.5,85,2.5
2023-05-31 06:00:00,13.0,2.0,11.0,13.0,20.4,100,26.0,83,1.5
2023-05-31 07:00:00,143.0,66.0,77.0,143.0,273.8,99,28.1,72,1.1
2023-05-31 08:00:00,357.0,241.0,116.0,357.0,516.7,15,30.5,61,2.5
2023-05-31 09:00:00,580.0,454.0,126.0,580.0,683.3,19,32.9,51,1.5
